OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
SL-14 DEB,13.21761674,45270,7556.136,108.946,DEBRIS,SMALL,1186.136,6
SL-14 DEB,12.92043629,19136,7671.561,111.451,DEBRIS,SMALL,1301.561,6
SL-14 DEB,13.06750957,45271,7613.89,110.197,DEBRIS,SMALL,1243.89,6
SL-14 DEB,12.99480944,45285,7642.262,110.813,DEBRIS,SMALL,1272.262,6
SL-14 DEB,13.17914208,45266,7570.834,109.264,DEBRIS,MEDIUM,1200.834,6
COSMOS 2499 DEB,12.85962627,49929,7695.726,111.978,DEBRIS,SMALL,1325.726,6
SL-14 DEB,13.28584998,19229,7530.242,108.386,DEBRIS,SMALL,1160.242,6
SL-14 DEB,13.16755611,45274,7575.275,109.36,DEBRIS,MEDIUM,1205.275,6
NOVA 1,13.23052047,12458,7551.222,108.839,PAYLOAD,LARGE,1181.222,6
SL-14 DEB,13.22034953,45275,7555.094,108.923,DEBRIS,SMALL,1185.094,6
SL-14 DEB,13.26722683,45276,7537.287,108.538,DEBRIS,MEDIUM,1167.287,6
OPS 4682 DEB,13.04125699,19113,7624.105,110.419,DEBRIS,SMALL,1254.105,6
COSMOS 2499 DEB,12.94708475,49938,7661.03,111.222,DEBRIS,SMALL,1291.03,6
COSMOS 2499 DEB,12.83088102,49937,7707.216,112.229,DEBRIS,SMALL,1337.216,6
OPS 4682 DEB,12.94188227,19593,7663.083,111.267,DEBRIS,SMALL,1293.083,6
OPS 4682 DEB,12.99740167,19576,7641.245,110.791,DEBRIS,SMALL,1271.245,6
SL-14 DEB,13.15055147,45286,7581.804,109.501,DEBRIS,SMALL,1211.804,6
SL-14 DEB,13.22324369,45277,7553.992,108.899,DEBRIS,SMALL,1183.992,6
SL-14 DEB,13.3268874,45290,7514.776,108.052,DEBRIS,SMALL,1144.776,6
OPS 4682 DEB,13.02350779,19664,7631.031,110.569,DEBRIS,SMALL,1261.031,6
SL-14 DEB,13.34980769,45295,7506.172,107.867,DEBRIS,SMALL,1136.172,6
SL-14 R/B,13.17235515,19337,7573.435,109.32,ROCKET BODY,LARGE,1203.435,6
THORAD AGENA D DEB,12.84302758,19667,7702.356,112.123,DEBRIS,SMALL,1332.356,6
SL-14 DEB,13.35597999,45284,7503.859,107.817,DEBRIS,SMALL,1133.859,6
COSMOS 2499 DEB,12.85853581,49931,7696.161,111.988,DEBRIS,SMALL,1326.161,6
SL-14 DEB,13.23775663,45305,7548.47,108.78,DEBRIS,SMALL,1178.47,6
COSMOS 252 DEB,13.03794834,19294,7625.395,110.447,DEBRIS,SMALL,1255.395,6
SL-14 DEB,13.14945485,45282,7582.225,109.51,DEBRIS,SMALL,1212.225,6
SL-14 DEB,13.09665733,45304,7602.589,109.952,DEBRIS,SMALL,1232.589,6
COSMOS 2499 DEB,12.91912967,49925,7672.078,111.463,DEBRIS,SMALL,1302.078,6
SL-14 DEB,12.92308341,45307,7670.513,111.429,DEBRIS,SMALL,1300.513,6
SL-14 DEB,13.0113405,20308,7635.787,110.673,DEBRIS,SMALL,1265.787,6
OPS 4682 DEB,12.94353195,19950,7662.432,111.252,DEBRIS,SMALL,1292.432,6
SL-14 R/B,13.16236063,20306,7577.268,109.403,ROCKET BODY,LARGE,1207.268,6
OPS 4682 DEB,12.98944412,20131,7644.366,110.859,DEBRIS,SMALL,1274.366,6
