OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
FENGYUN 1C DEB,14.03184195,30436,7260.927,102.624,DEBRIS,SMALL,890.927,7
ARIANE 1 DEB,14.06451399,39107,7249.678,102.385,DEBRIS,SMALL,879.678,7
FENGYUN 1C DEB,14.0177273,30573,7265.8,102.727,DEBRIS,SMALL,895.8,7
FENGYUN 1C DEB,14.07754192,30577,7245.204,102.291,DEBRIS,SMALL,875.204,7
FENGYUN 1C DEB,14.22579824,30578,7194.778,101.225,DEBRIS,SMALL,824.778,7
FENGYUN 1C DEB,14.0316589,30579,7260.99,102.625,DEBRIS,SMALL,890.99,7
FENGYUN 1C DEB,14.15515353,30594,7218.697,101.73,DEBRIS,SMALL,848.697,7
FENGYUN 1C DEB,14.11657499,30599,7231.842,102.008,DEBRIS,SMALL,861.842,7
FENGYUN 1C DEB,14.07175163,30572,7247.191,102.333,DEBRIS,SMALL,877.191,7
FENGYUN 1C DEB,14.26381631,30602,7181.988,100.955,DEBRIS,SMALL,811.988,7
METEOR 2-17 DEB,14.0475171,38655,7255.524,102.509,DEBRIS,SMALL,885.524,7
FENGYUN 1C DEB,14.1992093,30604,7203.757,101.414,DEBRIS,SMALL,833.757,7
FENGYUN 1C DEB,14.19267899,30608,7205.967,101.461,DEBRIS,MEDIUM,835.967,7
METEOR 2-17 DEB,13.93292073,38542,7295.254,103.352,DEBRIS,SMALL,925.254,7
METEOR 2-17 DEB,13.97132368,38541,7281.879,103.068,DEBRIS,SMALL,911.879,7
METEOR 2-17 DEB,14.14710783,38540,7221.433,101.788,DEBRIS,SMALL,851.433,7
METEOR 2-17 DEB,13.95561531,38656,7287.343,103.184,DEBRIS,SMALL,917.343,7
METEOR 2-17 DEB,13.92711392,38539,7297.281,103.395,DEBRIS,SMALL,927.281,7
FENGYUN 1C DEB,14.0885199,30571,7241.44,102.211,DEBRIS,SMALL,871.44,7
FENGYUN 1C DEB,14.22210998,30568,7196.022,101.251,DEBRIS,SMALL,826.022,7
FENGYUN 1C DEB,14.08847903,30561,7241.454,102.211,DEBRIS,SMALL,871.454,7
FENGYUN 1C DEB,14.11543449,30562,7232.232,102.016,DEBRIS,SMALL,862.232,7
NOAA 14 DEB,14.21243857,38732,7199.286,101.32,DEBRIS,MEDIUM,829.286,7
FENGYUN 1C DEB,14.00327066,30564,7270.8,102.833,DEBRIS,SMALL,900.8,7
FENGYUN 1C DEB,13.94776682,38727,7290.076,103.242,DEBRIS,SMALL,920.076,7
FENGYUN 1C DEB,14.2657064,38726,7181.354,100.941,DEBRIS,SMALL,811.354,7
FENGYUN 1C DEB,14.10874381,30570,7234.518,102.064,DEBRIS,SMALL,864.518,7
FENGYUN 1C DEB,14.19208474,38725,7206.168,101.465,DEBRIS,SMALL,836.168,7
FENGYUN 1C DEB,14.21352668,38722,7198.919,101.312,DEBRIS,SMALL,828.919,7
FENGYUN 1C DEB,14.17588719,38721,7211.656,101.581,DEBRIS,SMALL,841.656,7
FENGYUN 1C DEB,14.25178961,38720,7186.028,101.04,DEBRIS,SMALL,816.028,7
FENGYUN 1C DEB,14.06979024,38717,7247.865,102.347,DEBRIS,SMALL,877.865,7
FENGYUN 1C DEB,14.02800757,30566,7262.25,102.652,DEBRIS,SMALL,892.25,7
FENGYUN 1C DEB,14.06555745,30567,7249.319,102.378,DEBRIS,SMALL,879.319,7
FENGYUN 1C DEB,13.96820376,30565,7282.964,103.091,DEBRIS,SMALL,912.964,7
FENGYUN 1C DEB,13.96478729,30609,7284.151,103.117,DEBRIS,SMALL,914.151,7
FENGYUN 1C DEB,14.04188762,30622,7257.463,102.55,DEBRIS,SMALL,887.463,7
METEOR 2-5 DEB,14.20487318,38534,7201.842,101.374,DEBRIS,SMALL,831.842,7
FENGYUN 1C DEB,14.07116023,30652,7247.395,102.337,DEBRIS,SMALL,877.395,7
FENGYUN 1C DEB,14.09508926,30654,7239.19,102.163,DEBRIS,SMALL,869.19,7
FENGYUN 1C DEB,14.18793854,30656,7207.572,101.495,DEBRIS,SMALL,837.572,7
FENGYUN 1C DEB,14.04398375,38496,7256.741,102.535,DEBRIS,SMALL,886.741,7
FENGYUN 1C DEB,14.19259689,30657,7205.995,101.461,DEBRIS,SMALL,835.995,7
FENGYUN 1C DEB,14.19414656,30661,7205.47,101.45,DEBRIS,SMALL,835.47,7
FENGYUN 1C DEB,14.0384982,30650,7258.631,102.575,DEBRIS,SMALL,888.631,7
FENGYUN 1C DEB,14.11300725,30662,7233.061,102.034,DEBRIS,SMALL,863.061,7
FENGYUN 1C DEB,14.01058034,30665,7268.271,102.779,DEBRIS,SMALL,898.271,7
FENGYUN 1C DEB,14.00601295,30666,7269.851,102.813,DEBRIS,SMALL,899.851,7
FENGYUN 1C DEB,14.01955496,30668,7265.168,102.714,DEBRIS,SMALL,895.168,7
FENGYUN 1C DEB,13.92844064,30669,7296.818,103.386,DEBRIS,SMALL,926.818,7
COSMOS 2251 DEB,14.19015316,38483,7206.822,101.479,DEBRIS,SMALL,836.822,7
FENGYUN 1C DEB,14.14931648,30670,7220.682,101.772,DEBRIS,SMALL,850.682,7
FENGYUN 1C DEB,13.9310887,38491,7295.893,103.366,DEBRIS,SMALL,925.893,7
FENGYUN 1C DEB,13.99755748,38504,7272.778,102.875,DEBRIS,SMALL,902.778,7
FENGYUN 1C DEB,14.04787139,38506,7255.402,102.507,DEBRIS,SMALL,885.402,7
FENGYUN 1C DEB,14.14813531,30649,7221.084,101.78,DEBRIS,SMALL,851.084,7
FENGYUN 1C DEB,14.22549556,30624,7194.88,101.227,DEBRIS,SMALL,824.88,7
METEOR 2-1 DEB,14.27006673,38532,7179.891,100.911,DEBRIS,SMALL,809.891,7
FENGYUN 1C DEB,14.09371745,30625,7239.659,102.173,DEBRIS,SMALL,869.659,7
TRANSIT 16 DEB,13.91261155,38530,7302.352,103.503,DEBRIS,SMALL,932.352,7
FENGYUN 1C DEB,14.28039297,30629,7176.429,100.838,DEBRIS,SMALL,806.429,7
FENGYUN 1C DEB,14.14052796,30630,7223.673,101.835,DEBRIS,SMALL,853.673,7
TRANSIT 5B-1 DEB,14.03524076,38522,7259.754,102.599,DEBRIS,SMALL,889.754,7
FENGYUN 1C DEB,14.24636329,30632,7187.853,101.078,DEBRIS,SMALL,817.853,7
FENGYUN 1C DEB,13.97626223,30633,7280.164,103.032,DEBRIS,SMALL,910.164,7
FENGYUN 1C DEB,13.94493513,30634,7291.063,103.263,DEBRIS,SMALL,921.063,7
FENGYUN 1C DEB,14.1066587,30639,7235.231,102.079,DEBRIS,SMALL,865.231,7
FENGYUN 1C DEB,14.04833693,30640,7255.242,102.503,DEBRIS,SMALL,885.242,7
FENGYUN 1C DEB,14.05423862,30646,7253.211,102.46,DEBRIS,SMALL,883.211,7
FENGYUN 1C DEB,14.26044366,30648,7183.12,100.979,DEBRIS,SMALL,813.12,7
FENGYUN 1C DEB,14.08627743,38510,7242.208,102.227,DEBRIS,SMALL,872.208,7
FENGYUN 1C DEB,14.14327187,30560,7222.739,101.815,DEBRIS,SMALL,852.739,7
FENGYUN 1C DEB,14.06293476,30439,7250.22,102.397,DEBRIS,SMALL,880.22,7
FENGYUN 1C DEB,14.0200415,30557,7265.0,102.71,DEBRIS,SMALL,895.0,7
FENGYUN 1C DEB,13.98552582,38785,7276.949,102.964,DEBRIS,SMALL,906.949,7
FENGYUN 1C DEB,14.10486558,30467,7235.844,102.092,DEBRIS,SMALL,865.844,7
FENGYUN 1C DEB,14.089588,30468,7241.074,102.203,DEBRIS,SMALL,871.074,7
FENGYUN 1C DEB,14.03336377,30471,7260.402,102.613,DEBRIS,SMALL,890.402,7
FENGYUN 1C DEB,14.27499927,30472,7178.237,100.876,DEBRIS,SMALL,808.237,7
FENGYUN 1C DEB,14.19178548,30474,7206.269,101.467,DEBRIS,SMALL,836.269,7
FENGYUN 1C DEB,14.09781938,30475,7238.255,102.143,DEBRIS,SMALL,868.255,7
DMSP 5D-2 F9 DEB,14.15569324,39046,7218.513,101.726,DEBRIS,SMALL,848.513,7
FENGYUN 1C DEB,14.09656697,30476,7238.684,102.153,DEBRIS,SMALL,868.684,7
