OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 1408 DEB,15.28026824,49896,6859.848,94.239,DEBRIS,SMALL,489.848,6
COSMOS 1408 DEB,15.48983667,49893,6797.835,92.964,DEBRIS,SMALL,427.835,6
COSMOS 1408 DEB,15.29939914,49892,6854.129,94.121,DEBRIS,MEDIUM,484.129,6
COSMOS 1408 DEB,15.37638367,49889,6831.232,93.65,DEBRIS,SMALL,461.232,6
COSMOS 1408 DEB,15.28002641,49887,6859.921,94.241,DEBRIS,SMALL,489.921,6
COSMOS 1408 DEB,15.39241542,49986,6826.488,93.553,DEBRIS,SMALL,456.488,6
COSMOS 1408 DEB,15.18373116,49991,6888.894,94.838,DEBRIS,SMALL,518.894,6
PSLV R/B,15.5022322,41172,6794.211,92.89,ROCKET BODY,LARGE,424.211,6
COSMOS 1408 DEB,15.30014453,49994,6853.906,94.117,DEBRIS,SMALL,483.906,6
COSMOS 1408 DEB,15.01129227,50043,6941.55,95.928,DEBRIS,SMALL,571.55,6
COSMOS 1408 DEB,15.29044179,50042,6856.805,94.176,DEBRIS,SMALL,486.805,6
COSMOS 1408 DEB,15.28526402,50039,6858.354,94.208,DEBRIS,SMALL,488.354,6
COSMOS 1408 DEB,15.35724199,50036,6836.907,93.767,DEBRIS,SMALL,466.907,6
COSMOS 1408 DEB,15.08823576,50035,6917.931,95.439,DEBRIS,SMALL,547.931,6
COSMOS 1408 DEB,15.31796066,50032,6848.591,94.007,DEBRIS,SMALL,478.591,6
COSMOS 1408 DEB,15.38348147,50031,6829.131,93.607,DEBRIS,MEDIUM,459.131,6
COSMOS 1408 DEB,15.32549085,50028,6846.347,93.961,DEBRIS,SMALL,476.347,6
COSMOS 1408 DEB,15.08230968,50027,6919.743,95.476,DEBRIS,SMALL,549.743,6
COSMOS 1408 DEB,15.49405053,50024,6796.602,92.939,DEBRIS,SMALL,426.602,6
COSMOS 1408 DEB,15.15878694,50023,6896.449,94.994,DEBRIS,SMALL,526.449,6
COSMOS 1408 DEB,15.09313846,50045,6916.432,95.408,DEBRIS,SMALL,546.432,6
COSMOS 1408 DEB,15.28513015,50022,6858.394,94.209,DEBRIS,SMALL,488.394,6
COSMOS 1408 DEB,15.47466328,50018,6802.278,93.055,DEBRIS,SMALL,432.278,6
COSMOS 1408 DEB,15.12044931,50014,6908.102,95.235,DEBRIS,SMALL,538.102,6
COSMOS 1408 DEB,15.42169008,50013,6817.846,93.375,DEBRIS,SMALL,447.846,6
COSMOS 1408 DEB,15.22222643,50012,6877.275,94.599,DEBRIS,MEDIUM,507.275,6
COSMOS 1408 DEB,15.13205978,50011,6904.567,95.162,DEBRIS,SMALL,534.567,6
COSMOS 1408 DEB,15.24441197,50010,6870.601,94.461,DEBRIS,MEDIUM,500.601,6
COSMOS 1408 DEB,15.07353361,50008,6922.428,95.532,DEBRIS,SMALL,552.428,6
COSMOS 1408 DEB,15.21090829,50007,6880.686,94.669,DEBRIS,SMALL,510.686,6
COSMOS 1408 DEB,15.09526266,49999,6915.784,95.394,DEBRIS,SMALL,545.784,6
COSMOS 1408 DEB,15.31165428,49998,6850.471,94.046,DEBRIS,SMALL,480.471,6
COSMOS 1408 DEB,15.04487536,49996,6931.216,95.714,DEBRIS,SMALL,561.216,6
COSMOS 1408 DEB,15.30982081,50020,6851.018,94.057,DEBRIS,SMALL,481.018,6
