OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 397 DEB,13.34090546,5272,7509.511,107.939,DEBRIS,SMALL,1139.511,7
OPS 4682 DEB,12.96237023,18670,7655.006,111.091,DEBRIS,SMALL,1285.006,7
THORAD AGENA D DEB,12.90167548,5220,7678.996,111.613,DEBRIS,SMALL,1308.996,7
SCOUT G-1 DEB,13.39195775,44571,7490.414,107.527,DEBRIS,SMALL,1120.414,7
SCOUT G-1 DEB,13.36419035,44570,7500.785,107.751,DEBRIS,SMALL,1130.785,7
THORAD AGENA D DEB,13.15871937,5203,7578.666,109.433,DEBRIS,SMALL,1208.666,7
COSMOS 397 DEB,13.3466601,5197,7507.352,107.892,DEBRIS,SMALL,1137.352,7
SL-8 R/B,13.20679146,5181,7560.264,109.035,ROCKET BODY,LARGE,1190.264,7
COSMOS 409,13.17778437,5180,7571.354,109.275,PAYLOAD,LARGE,1201.354,7
OPS 4682 DEB,12.98808634,18675,7644.899,110.871,DEBRIS,SMALL,1274.899,7
ARIANE 42P DEB,12.87375858,44514,7690.093,111.855,DEBRIS,SMALL,1320.093,7
THORAD AGENA D DEB,13.35687233,5388,7503.525,107.81,DEBRIS,,1133.525,7
OPS 4682 DEB,12.95897064,18691,7656.345,111.12,DEBRIS,SMALL,1286.345,7
THORAD AGENA D DEB,13.1087256,5389,7597.923,109.85,DEBRIS,SMALL,1227.923,7
SCOUT A DEB,13.2354465,5447,7549.348,108.799,DEBRIS,SMALL,1179.348,7
COSMOS 482 DESCENT CRAFT,13.30472104,6073,7523.12,108.232,PAYLOAD,MEDIUM,1153.12,7
THORAD AGENA D DEB *,12.90505766,5967,7677.654,111.584,DEBRIS,SMALL,1307.654,7
SL-8 R/B,13.22298359,5907,7554.091,108.901,ROCKET BODY,LARGE,1184.091,7
COSMOS 480,13.19868891,5905,7563.358,109.102,PAYLOAD,LARGE,1193.358,7
COSMOS 252 DEB *,13.03671096,5871,7625.877,110.457,DEBRIS,SMALL,1255.877,7
