CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,,,,,,,AVG_ALTITUDE,,AVG_VELOCITY
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3528,2022-016A,EARTH,TEME,UTC,SGP4,2022-06-03T04:56:00.910176,15.08831656,0.0002101,53.221,23.9108,48.0347,312.0824,0,U,51714,999,1683,-0.00010178,-1.91E-05,0,6917.906,95.438,541.224,538.317,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478529,205227691,0 STARLINK-3528,1 51714U 22016A   22154.20556609 -.00001907  00000-0 -10178-3 0  9995,2 51714  53.2210  23.9108 0002101  48.0347 312.0824 15.08831656 16837,,,,,,,547.906,,7.59069587
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3533,2022-016B,EARTH,TEME,UTC,SGP4,2022-06-03T01:29:19.390272,15.08841059,0.0001947,53.2219,24.5518,53.9135,306.2038,0,U,51715,999,1688,5.02E-05,5.10E-06,0,6917.877,95.437,541.089,538.395,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478531,205227733,0 STARLINK-3533,1 51715U 22016B   22154.06202998  .00000510  00000-0  50167-4 0  9999,2 51715  53.2219  24.5518 0001947  53.9135 306.2038 15.08841059 16881,,,,,,,547.877,,7.590711781
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3543,2022-016C,EARTH,TEME,UTC,SGP4,2022-06-02T16:07:37.636896,15.08833418,0.000208,53.2187,26.3052,52.6366,307.4815,0,U,51716,999,1569,-4.40E-05,-9.88E-06,0,6917.901,95.438,541.204,538.327,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205213166,0 STARLINK-3543,1 51716U 22016C   22153.67196339 -.00000988  00000-0 -44000-4 0  9997,2 51716  53.2187  26.3052 0002080  52.6366 307.4815 15.08833418 15694,,,,,,,547.901,,7.590698614
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3445,2022-016D,EARTH,TEME,UTC,SGP4,2022-06-02T16:02:19.173408,15.08836466,0.000191,53.22,26.3198,59.6587,300.4593,0,U,51717,999,1569,-5.06E-05,-1.09E-05,0,6917.891,95.438,541.078,538.435,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205213416,0 STARLINK-3445,1 51717U 22016D   22153.66827747 -.00001093  00000-0 -50550-4 0  9996,2 51717  53.2200  26.3198 0001910  59.6587 300.4593 15.08836466 15697,,,,,,,547.891,,7.5907041
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3546,2022-016E,EARTH,TEME,UTC,SGP4,2022-06-03T02:48:48.496608,15.08844663,0.0001921,53.2163,24.3007,55.4914,304.6259,0,U,51718,999,1681,-6.30E-05,-1.29E-05,0,6917.866,95.437,541.06,538.402,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478531,205228227,0 STARLINK-3546,1 51718U 22016E   22154.11722797 -.00001290  00000-0 -62951-4 0  9994,2 51718  53.2163  24.3007 0001921  55.4914 304.6259 15.08844663 16811,,,,,,,547.866,,7.590717816
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3540,2022-016F,EARTH,TEME,UTC,SGP4,2022-06-02T23:48:38.161440,15.08842391,0.0001647,53.2212,24.8637,57.6685,302.4467,0,U,51719,999,1680,-1.63E-05,-5.47E-06,0,6917.873,95.437,540.877,538.599,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478531,205227732,0 STARLINK-3540,1 51719U 22016F   22153.99210835 -.00000547  00000-0 -16279-4 0  9991,2 51719  53.2212  24.8637 0001647  57.6685 302.4467 15.08842391 16807,,,,,,,547.873,,7.590713975
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3526,2022-016G,EARTH,TEME,UTC,SGP4,2022-06-03T02:43:32.009952,15.08839754,0.0001895,53.2176,24.3201,52.1385,307.9778,0,U,51720,999,1681,0.00016257,2.30E-05,0,6917.881,95.438,541.057,538.435,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478531,205228231,0 STARLINK-3526,1 51720U 22016G   22154.11356493  .00002300  00000-0  16257-3 0  9991,2 51720  53.2176  24.3201 0001895  52.1385 307.9778 15.08839754 16817,,,,,,,547.881,,7.590709586
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3524,2022-016H,EARTH,TEME,UTC,SGP4,2022-06-02T15:46:24.515616,15.08844439,0.000183,53.2205,26.3614,56.3804,303.7363,0,U,51721,999,1569,-2.15E-05,-6.31E-06,0,6917.867,95.437,540.998,538.466,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205212916,0 STARLINK-3524,1 51721U 22016H   22153.65722819 -.00000631  00000-0 -21549-4 0  9997,2 51721  53.2205  26.3614 0001830  56.3804 303.7363 15.08844439 15697,,,,,,,547.867,,7.590717267
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3535,2022-016J,EARTH,TEME,UTC,SGP4,2022-06-02T21:46:46.479360,15.08838149,0.00019,53.2167,25.2423,62.7807,297.3378,0,U,51722,999,1572,-2.89E-05,-7.48E-06,0,6917.886,95.438,541.065,538.437,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205213668,0 STARLINK-3535,1 51722U 22016J   22153.90748240 -.00000748  00000-0 -28885-4 0  9991,2 51722  53.2167  25.2423 0001900  62.7807 297.3378 15.08838149 15722,,,,,,,547.886,,7.590706843
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3531,2022-016K,EARTH,TEME,UTC,SGP4,2022-06-03T00:41:47.720256,15.76139724,0.0008793,53.2229,355.509,285.1004,74.9045,0,U,51723,999,1726,7.12E-05,0.00010727,0,6719.527,91.362,347.3,335.483,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205227739,0 STARLINK-3531,1 51723U 22016K   22154.02902454  .00010727  00000-0  71161-4 0  9996,2 51723  53.2229 355.5090 0008793 285.1004  74.9045 15.76139724 17267,,,,,,,349.527,,7.701930013
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3529,2022-016L,EARTH,TEME,UTC,SGP4,2022-06-03T02:22:18.934464,15.08840088,0.0001483,53.2166,24.3833,63.8591,296.2553,0,U,51724,999,1681,4.73E-05,4.65E-06,0,6917.88,95.438,540.771,538.719,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205228234,0 STARLINK-3529,1 51724U 22016L   22154.09883026  .00000465  00000-0  47320-4 0  9995,2 51724  53.2166  24.3833 0001483  63.8591 296.2553 15.08840088 16815,,,,,,,547.88,,7.590710135
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3522,2022-016M,EARTH,TEME,UTC,SGP4,2022-06-03T02:38:13.276032,15.08838746,0.0001743,53.2175,24.3396,52.6904,307.4247,0,U,51725,999,1688,3.89E-05,3.32E-06,0,6917.884,95.438,540.955,538.543,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205228242,0 STARLINK-3522,1 51725U 22016M   22154.10987588  .00000332  00000-0  38936-4 0  9992,2 51725  53.2175  24.3396 0001743  52.6904 307.4247 15.08838746 16883,,,,,,,547.884,,7.59070794
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3527,2022-016N,EARTH,TEME,UTC,SGP4,2022-06-02T21:00:23.379840,15.08838055,0.0001796,53.217,15.3754,56.1851,303.9312,0,U,51726,999,1586,7.30E-05,8.74E-06,0,6917.886,95.438,540.994,538.509,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205214169,0 STARLINK-3527,1 51726U 22016N   22153.87527060  .00000874  00000-0  73003-4 0  9996,2 51726  53.2170  15.3754 0001796  56.1851 303.9312 15.08838055 15869,,,,,,,547.886,,7.590706843
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3532,2022-016P,EARTH,TEME,UTC,SGP4,2022-06-02T21:41:28.046976,15.08837609,0.0001938,53.218,25.2618,54.9847,305.1327,0,U,51727,999,1572,-1.48E-05,-5.24E-06,0,6917.888,95.438,541.093,538.412,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205214418,0 STARLINK-3532,1 51727U 22016P   22153.90379684 -.00000524  00000-0 -14790-4 0  9990,2 51727  53.2180  25.2618 0001938  54.9847 305.1327 15.08837609 15728,,,,,,,547.888,,7.590705746
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T23:26:12,18 SPCS,STARLINK-3448,2022-016Q,EARTH,TEME,UTC,SGP4,2022-06-02T17:39:01.710144,15.08840387,0.0001911,53.2175,16.0044,56.8791,303.2385,0,U,51728,999,1697,-4.37E-05,-9.84E-06,0,6917.879,95.438,541.066,538.422,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477927,205189538,0 STARLINK-3448,1 51728U 22016Q   22153.73543646 -.00000984  00000-0 -43724-4 0  9992,2 51728  53.2175  16.0044 0001911  56.8791 303.2385 15.08840387 16972,,,,,,,547.879,,7.590710683
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3523,2022-016R,EARTH,TEME,UTC,SGP4,2022-06-03T01:51:51.384384,15.08835855,0.0001688,53.2172,14.4675,56.7528,303.3626,0,U,51729,999,1702,-5.94E-05,-1.23E-05,0,6917.893,95.438,540.926,538.59,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478541,205227881,0 STARLINK-3523,1 51729U 22016R   22154.07767806 -.00001233  00000-0 -59365-4 0  9993,2 51729  53.2172  14.4675 0001688  56.7528 303.3626 15.08835855 17020,,,,,,,547.893,,7.590703003
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3530,2022-016S,EARTH,TEME,UTC,SGP4,2022-06-02T15:53:02.583744,15.08833279,0.0001754,53.2201,16.3361,56.4727,303.6432,0,U,51730,999,1583,3.58E-05,2.82E-06,0,6917.901,95.438,540.979,538.553,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205213669,0 STARLINK-3530,1 51730U 22016S   22153.66183546  .00000282  00000-0  35815-4 0  9997,2 51730  53.2201  16.3361 0001754  56.4727 303.6432 15.08833279 15833,,,,,,,547.901,,7.590698614
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3514,2022-016T,EARTH,TEME,UTC,SGP4,2022-06-02T20:55:05.280096,15.08840327,0.000172,53.2189,15.3934,51.8263,308.2884,0,U,51731,999,1586,6.48E-05,7.43E-06,0,6917.879,95.438,540.934,538.555,PAYLOAD,MEDIUM,US,2/21/2022,AFETR,,3477983,205213918,0 STARLINK-3514,1 51731U 22016T   22153.87158889  .00000743  00000-0  64806-4 0  9997,2 51731  53.2189  15.3934 0001720  51.8263 308.2884 15.08840327 15868,,,,,,,547.879,,7.590710683
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3518,2022-016U,EARTH,TEME,UTC,SGP4,2022-06-03T01:20:03.214464,15.08843957,0.000158,53.2204,14.5699,50.1458,309.9673,0,U,51732,999,1703,-5.01E-05,-1.09E-05,0,6917.868,95.437,540.826,538.64,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205228243,0 STARLINK-3518,1 51732U 22016U   22154.05559276 -.00001086  00000-0 -50111-4 0  9991,2 51732  53.2204  14.5699 0001580  50.1458 309.9673 15.08843957 17035,,,,,,,547.868,,7.590716718
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3525,2022-016V,EARTH,TEME,UTC,SGP4,2022-06-03T03:06:02.477376,15.08836218,0.0001654,53.218,14.2344,49.7978,310.3159,0,U,51733,999,1696,4.82E-05,4.80E-06,0,6917.892,95.438,540.901,538.613,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205227741,0 STARLINK-3525,1 51733U 22016V   22154.12919534  .00000480  00000-0  48233-4 0  9994,2 51733  53.2180  14.2344 0001654  49.7978 310.3159 15.08836218 16964,,,,,,,547.892,,7.590703551
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3450,2022-016W,EARTH,TEME,UTC,SGP4,2022-06-03T02:39:32.440896,15.0884037,0.0001734,53.2139,14.3321,57.8445,302.2715,0,U,51734,999,1700,6.36E-05,7.25E-06,0,6917.879,95.438,540.944,538.545,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205227736,0 STARLINK-3450,1 51734U 22016W   22154.11079214  .00000725  00000-0  63638-4 0  9994,2 51734  53.2139  14.3321 0001734  57.8445 302.2715 15.08840370 17001,,,,,,,547.879,,7.590710683
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3517,2022-016X,EARTH,TEME,UTC,SGP4,2022-06-03T01:14:46.108320,15.08837031,0.0001989,53.2202,14.5855,61.8711,298.2482,0,U,51735,999,1700,-0.00010088,-1.89E-05,0,6917.889,95.438,541.13,538.378,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205227735,0 STARLINK-3517,1 51735U 22016X   22154.05192255 -.00001893  00000-0 -10088-3 0  9998,2 51735  53.2202  14.5855 0001989  61.8711 298.2482 15.08837031 17005,,,,,,,547.889,,7.590705197
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3447,2022-016Y,EARTH,TEME,UTC,SGP4,2022-06-03T02:28:55.717824,15.08857915,0.0001718,53.2144,14.3643,55.169,304.9463,0,U,51736,999,1702,-0.00017658,-3.10E-05,0,6917.826,95.436,540.879,538.502,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478541,205227879,0 STARLINK-3447,1 51736U 22016Y   22154.10342266 -.00003099  00000-0 -17658-3 0  9994,2 51736  53.2144  14.3643 0001718  55.1690 304.9463 15.08857915 17025,,,,,,,547.826,,7.590739761
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3509,2022-016Z,EARTH,TEME,UTC,SGP4,2022-06-02T23:34:04.768032,15.08836918,0.0001821,53.215,14.9121,60.3478,299.7695,0,U,51737,999,1693,-9.68E-05,-1.83E-05,0,6917.89,95.438,541.015,538.495,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205227734,0 STARLINK-3509,1 51737U 22016Z   22153.98199963 -.00001828  00000-0 -96785-4 0  9991,2 51737  53.2150  14.9121 0001821  60.3478 299.7695 15.08836918 16934,,,,,,,547.89,,7.590704649
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3515,2022-016AA,EARTH,TEME,UTC,SGP4,2022-06-03T02:18:20.551680,15.0884119,0.0002004,53.2165,14.3972,56.4589,303.6595,0,U,51738,999,1700,-7.93E-05,-1.55E-05,0,6917.877,95.437,541.128,538.355,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478532,205227742,0 STARLINK-3515,1 51738U 22016AA  22154.09607120 -.00001550  00000-0 -79288-4 0  9995,2 51738  53.2165  14.3972 0002004  56.4589 303.6595 15.08841190 17003,,,,,,,547.877,,7.590711781
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3516,2022-016AB,EARTH,TEME,UTC,SGP4,2022-06-03T02:34:13.978272,15.08843995,0.000181,53.2145,14.3469,55.2986,304.8176,0,U,51739,999,1701,6.35E-05,7.22E-06,0,6917.868,95.437,540.985,538.481,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205227777,0 STARLINK-3516,1 51739U 22016AB  22154.10710623  .00000722  00000-0  63451-4 0  9994,2 51739  53.2145  14.3469 0001810  55.2986 304.8176 15.08843995 17019,,,,,,,547.868,,7.590716718
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3500,2022-016AC,EARTH,TEME,UTC,SGP4,2022-06-03T03:43:07.146912,15.08848402,0.0001643,53.2145,14.1319,64.7987,295.3175,0,U,51740,999,1696,2.67E-05,1.36E-06,0,6917.855,95.437,540.856,538.583,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228273,0 STARLINK-3500,1 51740U 22016AC  22154.15494383  .00000136  00000-0  26659-4 0  9991,2 51740  53.2145  14.1319 0001643  64.7987 295.3175 15.08848402 16967,,,,,,,547.855,,7.590723851
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3520,2022-016AD,EARTH,TEME,UTC,SGP4,2022-06-03T02:23:39.470496,15.08838672,0.0001975,53.2151,14.3811,59.1389,300.9797,0,U,51741,999,1700,-0.00016843,-2.97E-05,0,6917.884,95.438,541.116,538.383,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205227778,0 STARLINK-3520,1 51741U 22016AD  22154.09976239 -.00002968  00000-0 -16843-3 0  9990,2 51741  53.2151  14.3811 0001975  59.1389 300.9797 15.08838672 17003,,,,,,,547.884,,7.59070794
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3521,2022-016AE,EARTH,TEME,UTC,SGP4,2022-06-03T02:02:26.440800,15.08842986,0.0001626,53.2162,14.4464,59.0621,301.0531,0,U,51742,999,1702,5.76E-05,6.28E-06,0,6917.871,95.437,540.861,538.611,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228271,0 STARLINK-3521,1 51742U 22016AE  22154.08502825  .00000628  00000-0  57568-4 0  9995,2 51742  53.2162  14.4464 0001626  59.0621 301.0531 15.08842986 17025,,,,,,,547.871,,7.590715072
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3512,2022-016AF,EARTH,TEME,UTC,SGP4,2022-06-03T01:33:10.757376,15.19364623,0.0002431,53.2165,4.8071,45.8022,314.3175,0,U,51743,999,1715,-0.011093,-0.00230469,0,6885.897,94.776,509.436,506.088,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205227769,0 STARLINK-3512,1 51743U 22016AF  22154.06470784 -.00230469  00000-0 -11093-1 0  9992,2 51743  53.2165   4.8071 0002431  45.8022 314.3175 15.19364623 17153,,,,,,,515.897,,7.608318039
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3452,2022-016AG,EARTH,TEME,UTC,SGP4,2022-06-03T00:17:49.633728,15.0884636,0.0001478,53.2168,14.7614,52.0697,308.0429,0,U,51744,999,1694,-0.00010942,-2.03E-05,0,6917.861,95.437,540.748,538.703,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478541,205227876,0 STARLINK-3452,1 51744U 22016AG  22154.01238002 -.00002029  00000-0 -10942-3 0  9996,2 51744  53.2168  14.7614 0001478  52.0697 308.0429 15.08846360 16947,,,,,,,547.861,,7.590720559
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3449,2022-016AH,EARTH,TEME,UTC,SGP4,2022-06-03T03:48:25.675200,15.0884142,0.0001885,53.2161,14.1159,63.5365,296.5821,0,U,51745,999,1703,-5.49E-05,-1.16E-05,0,6917.876,95.437,541.045,538.437,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205227781,0 STARLINK-3449,1 51745U 22016AH  22154.15863050 -.00001162  00000-0 -54923-4 0  9994,2 51745  53.2161  14.1159 0001885  63.5365 296.5821 15.08841420 17030,,,,,,,547.876,,7.590712329
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T02:31:39,18 SPCS,STARLINK-3502,2022-016AJ,EARTH,TEME,UTC,SGP4,2022-06-02T20:44:04.983648,15.20259945,0.0002399,53.2211,5.7234,107.5423,252.5837,0,U,51746,999,1599,-0.0069152,-0.00149219,0,6883.193,94.721,506.709,503.407,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477983,205213671,0 STARLINK-3502,1 51746U 22016AJ  22153.86394657 -.00149219  00000-0 -69152-2 0  9998,2 51746  53.2211   5.7234 0002399 107.5423 252.5837 15.20259945 15993,,,,,,,513.193,,7.609812322
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3446,2022-016AK,EARTH,TEME,UTC,SGP4,2022-06-03T01:57:08.251200,15.08858115,0.0001709,53.2163,14.4524,60.3678,299.7484,0,U,51747,999,1702,4.86E-05,4.86E-06,0,6917.825,95.436,540.872,538.508,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228277,0 STARLINK-3446,1 51747U 22016AK  22154.08134550  .00000486  00000-0  48591-4 0  9994,2 51747  53.2163  14.4524 0001709  60.3678 299.7484 15.08858115 17028,,,,,,,547.825,,7.59074031
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T23:26:12,18 SPCS,STARLINK-3501,2022-016AL,EARTH,TEME,UTC,SGP4,2022-06-02T20:36:30.787488,15.20348005,0.0001951,53.2188,5.75,93.092,267.0301,0,U,51748,999,1705,-0.0096188,-0.00206353,0,6882.927,94.715,506.135,503.449,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477928,205189139,0 STARLINK-3501,1 51748U 22016AL  22153.85868967 -.00206353  00000-0 -96188-2 0  9991,2 51748  53.2188   5.7500 0001951  93.0920 267.0301 15.20348005 17050,,,,,,,512.927,,7.609959366
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3451,2022-016AM,EARTH,TEME,UTC,SGP4,2022-06-02T21:54:46.001952,15.08835814,0.0001871,53.2146,15.2211,50.1589,309.9568,0,U,51749,999,1697,6.53E-05,7.51E-06,0,6917.893,95.438,541.053,538.464,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228281,0 STARLINK-3451,1 51749U 22016AM  22153.91303243  .00000751  00000-0  65274-4 0  9996,2 51749  53.2146  15.2211 0001871  50.1589 309.9568 15.08835814 16972,,,,,,,547.893,,7.590703003
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3505,2022-016AN,EARTH,TEME,UTC,SGP4,2022-06-03T01:12:48.399552,15.20444326,0.0001341,53.2191,4.8812,44.3589,315.7515,0,U,51750,999,1713,-0.010056,-0.00216029,0,6882.636,94.709,505.424,503.578,PAYLOAD,MEDIUM,US,2/21/2022,AFETR,,3478547,205228274,0 STARLINK-3505,1 51750U 22016AN  22154.05056018 -.00216029  00000-0 -10056-1 0  9993,2 51750  53.2191   4.8812 0001341  44.3589 315.7515 15.20444326 17136,,,,,,,512.636,,7.61012024
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3506,2022-016AP,EARTH,TEME,UTC,SGP4,2022-06-02T23:50:02.270976,15.19953947,0.0002954,53.2153,5.1334,79.9664,280.1666,0,U,51751,999,1712,-0.010774,-0.0022782,0,6884.117,94.74,508.015,503.948,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228282,0 STARLINK-3506,1 51751U 22016AP  22153.99308184 -.00227820  00000-0 -10774-1 0  9998,2 51751  53.2153   5.1334 0002954  79.9664 280.1666 15.19953947 17120,,,,,,,514.117,,7.609301603
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:36:12,18 SPCS,STARLINK-3511,2022-016AQ,EARTH,TEME,UTC,SGP4,2022-06-03T04:18:06.034464,15.20565447,0.0002173,53.2182,4.2938,30.366,329.7463,0,U,51752,999,1715,-0.0091248,-0.00197266,0,6882.271,94.702,505.631,502.64,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478560,205228555,0 STARLINK-3511,1 51752U 22016AQ  22154.17923651 -.00197266  00000-0 -91248-2 0  9998,2 51752  53.2182   4.2938 0002173  30.3660 329.7463 15.20565447 17157,,,,,,,512.271,,7.610322038
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3507,2022-016AR,EARTH,TEME,UTC,SGP4,2022-06-03T04:26:11.588640,15.2017841,0.0001949,53.2173,4.263,24.0239,336.0849,0,U,51753,999,1710,-0.0092239,-0.00197162,0,6883.439,94.726,506.646,503.962,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228275,0 STARLINK-3507,1 51753U 22016AR  22154.18485635 -.00197162  00000-0 -92239-2 0  9991,2 51753  53.2173   4.2630 0001949  24.0239 336.0849 15.20178410 17103,,,,,,,513.439,,7.609676341
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-02T23:26:12,18 SPCS,STARLINK-3457,2022-016AS,EARTH,TEME,UTC,SGP4,2022-06-02T20:17:44.077920,15.21360728,0.000197,53.2182,5.8185,88.6255,271.4969,0,U,51754,999,1710,-0.0088232,-0.00195302,0,6879.872,94.652,503.093,500.382,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3477947,205189166,0 STARLINK-3457,1 51754U 22016AS  22153.84564905 -.00195302  00000-0 -88232-2 0  9994,2 51754  53.2182   5.8185 0001970  88.6255 271.4969 15.21360728 17105,,,,,,,509.872,,7.611648776
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3460,2022-016AT,EARTH,TEME,UTC,SGP4,2022-06-03T02:39:25.427808,15.20807222,0.0002132,53.2216,4.6076,351.8954,8.2008,0,U,51755,999,1714,-0.0080517,-0.00175849,0,6881.541,94.687,504.874,501.939,PAYLOAD,LARGE,US,2/21/2022,AFETR,,3478547,205228278,0 STARLINK-3460,1 51755U 22016AT  22154.11071097 -.00175849  00000-0 -80517-2 0  9993,2 51755  53.2216   4.6076 0002132 351.8954   8.2008 15.20807222 17140,,,,,,,511.541,,7.610725682
2,GENERATED VIA SPACE-TRACK.ORG API,2022-06-03T07:26:13,18 SPCS,STARLINK-3513,2022-016AU,EARTH,TEME,UTC,SGP4,2022-06-02T21:25:11.800416,15.22553478,0.0005041,53.2182,5.5989,312.4571,47.6,0,U,51756,999,1706,-0.0075798,-0.00174396,0,6876.279,94.578,501.61,494.677,PAYLOAD,MEDIUM,US,2/21/2022,AFETR,,3478547,205227771,0 STARLINK-3513,1 51756U 22016AU  22153.89249769 -.00174396  00000-0 -75798-2 0  9992,2 51756  53.2182   5.5989 0005041 312.4571  47.6000 15.22553478 17069,,,,,,,506.279,,7.613637139
